id,correct
1231,1
1232,0
1233,0
1234,1
1235,0
1236,1
1237,1
1238,1
1239,1
1240,1
1241,1
1242,0
1243,1
1244,1
1245,0
1246,1
1247,0
1248,1
1249,1
1250,0
1251,1
1252,0
1253,1
1254,1
1255,0
1256,0
1257,0
1258,1
1259,1
1260,0
1261,1
1262,1
1263,1
1264,1
1265,0
1266,1
1267,0
1268,1
1269,1
1270,0
1271,0
1272,1
1273,0
1274,0
1275,0
1276,0
1277,0
1278,0
1279,0
1280,0
1281,1
1282,1
1283,1
1284,1
1285,1
1286,1
1287,0
1288,1
1289,1
1290,0
1291,1
1292,1
1293,0
1294,1
1295,0
1296,1
1297,1
1298,0
1299,1
1300,1
1301,0
1302,0
1303,1
1304,0
1305,1
1306,1
1307,1
1308,1
1309,1
1310,1
1311,0
1312,1
1313,1
1314,1
1315,1
1316,0
1317,1
1318,1
1319,1
1320,1
1321,0
1322,1
1323,0
1324,0
1325,0
1326,1
1327,0
1328,0
1329,0
1330,1
1331,1
1332,1
1333,1
1334,1
1335,1
1336,1
1337,1
1338,1
1339,0
1340,0
1341,0
1342,1
1343,0
1344,1
1345,0
1346,1
1347,1
1348,0
1349,1
1350,1
1351,1
1352,1
1353,1
1354,1
1355,0
1356,1
1357,1
1358,0
1359,1
1360,0
1361,0
1362,0
1363,1
1364,1
1365,1
1366,0
1367,1
1368,1
1369,0
1370,0
1371,1
1372,1
1373,1
1374,1
1375,0
1376,1
1377,1
1378,1
1379,0
1380,1
1381,1
1382,1
1383,0
1384,0
1385,1
1386,0
1387,0
1388,1
1389,0
1390,1
1391,1
1392,0
1393,0
1394,0
1395,1
1396,1
1397,0
1398,1
1399,1
1400,0
1401,1
1402,1
1403,0
1404,0
1405,0
1406,1
1407,0
1408,0
1409,0
1410,1
1411,1
1412,0
1413,1
1414,1
1415,1
1416,1
1417,1
1418,1
1419,1
1420,0
1421,1
1422,1
1423,1
1424,1
1425,0
1426,0
1427,0
1428,1
1429,0
1430,1
1431,0
1432,1
1433,0
1434,0
1435,0
1436,1
1437,1
1438,0
1439,1
1440,1
1441,1
1442,0
1443,1
1444,1
1445,0
1446,1
1447,1
1448,1
1449,0
1450,0
1451,1
1452,0
1453,0
1454,0
1455,1
1456,1
1457,0
1458,0
1459,1
1460,1
1461,0
1462,1
1463,0
1464,1
1465,1
1466,1
1467,1
1468,0
1469,0
1470,0
1471,0
1472,1
1473,1
1474,1
1475,1
1476,1
1477,1
1478,0
1479,1
1480,0
1481,0
1482,1
1483,1
1484,1
1485,1
1486,1
1487,1
1488,0
1489,1
1490,1
1491,1
1492,0
1493,1
1494,1
1495,1
1496,1
1497,0
1498,0
1499,1
1500,0
1501,1
1502,1
1503,1
1504,1
1505,1
1506,1
1507,0
1508,1
1509,1
1510,1
1511,1
1512,1
1513,0
1514,0
1515,1
1516,1
1517,0
1518,0
1519,1
1520,1
1521,0
1522,0
1523,0
1524,0
1525,0
1526,1
1527,1
1528,1
1529,0
1530,1
1531,0
1532,1
1533,1
1534,1
1535,1
1536,0
1537,0
1538,0
1539,1
1540,0
1541,1
1542,1
1543,1
1544,1
1545,0
1546,1
1547,1
1548,1
1549,1
1550,1
1551,0
1552,0
1553,0
1554,1
1555,1
1556,0
1557,1
1558,1
1559,1
1560,0
1561,0
1562,1
1563,1
1564,0
1565,1
1566,0
1567,1
1568,0
1569,0
1570,1
1571,1
1572,1
1573,1
1574,0
1575,0
1576,1
1577,0
1578,0
1579,0
1580,1
1581,1
1582,0
1583,0
1584,1
1585,1
1586,1
1587,1
1588,1
1589,1
1590,0
1591,1
1592,0
1593,1
1594,0
1595,0
1596,1
1597,1
1598,0
1599,1
1600,0
1601,1
1602,1
1603,1
1604,0
1605,1
1606,1
1607,1
1608,1
1609,1
1610,0
1611,1
1612,0
1613,1
1614,1
1615,0
1616,0
1617,1
1618,0
1619,1
1620,0
1621,1
1622,0
1623,1
1624,1
1625,1
1626,1
1627,0
1628,0
1629,1
1630,1
1631,1
1632,0
1633,1
1634,1
1635,1
1636,1
1637,1
1638,1
1639,0
1640,1
1641,1
1642,1
1643,1
1644,0
1645,0
1646,1
1647,0
1648,0
1649,1
1650,1
1651,1
1652,0
1653,1
1654,1
1655,0
1656,1
1657,1
1658,1
1659,1
1660,0
1661,1
1662,0
1663,0
1664,0
1665,0
1666,1
1667,1
1668,1
1669,0
1670,1
1671,1
1672,1
1673,1
1674,1
1675,1
1676,0
1677,0
1678,1
1679,1
1680,1
1681,1
1682,1
1683,1
1684,1
1685,1
1686,1
1687,0
1688,1
1689,0
1690,0
1691,1
1692,1
1693,1
1694,1
1695,1
1696,1
1697,0
1698,0
1699,1
1700,1
1701,1
1702,0
1703,0
1704,1
1705,1
1706,0
1707,1
1708,0
1709,0
1710,1
1711,1
1712,0
1713,0
1714,1
1715,1
1716,0
1717,1
1718,1
1719,0
1720,1
1721,1
1722,1
1723,1
1724,0
1725,1
1726,1
1727,1
1728,1
1729,1
1730,1
1731,0
1732,1
1733,0
1734,1
1735,0
1736,0
1737,1
1738,1
1739,1
1740,0
1741,1
1742,1
1743,0
1744,0
1745,1
1746,0
1747,0
1748,1
1749,0
1750,0
1751,0
1752,0
1753,1
1754,1
1755,1
1756,0
1757,0
1758,1
1759,0
1760,0
1761,0
1762,1
1763,0
1764,0
1765,1
1766,0
1767,1
1768,1
1769,0
1770,0
1771,1
1772,0
1773,1
1774,0
1775,1
1776,0
1777,0
1778,0
1779,0
1780,1
1781,0
1782,1
1783,1
1784,0
1785,0
1786,1
1787,1
1788,1
1789,1
1790,0
1791,1
1792,1
1793,0
1794,1
1795,0
1796,1
1797,0
1798,0
1799,1
1800,1
1801,1
1802,1
1803,0
1804,1
1805,1
1806,0
1807,0
1808,0
1809,0
1810,1
1811,1
1812,1
1813,1
1814,0
1815,1
1816,0
1817,0
1818,1
1819,1
1820,0
1821,1
1822,1
1823,1
1824,0
1825,0
1826,0
1827,1
1828,1
1829,1
1830,0
1831,1
1832,0
1833,0
1834,0
1835,1
1836,0
1837,0
1838,1
1839,0
1840,1
1841,0
1842,0
1843,1
1844,1
1845,0
1846,0
1847,1
1848,1
1849,1
1850,0
1851,1
1852,1
1853,1
1854,0
1855,1
1856,0
1857,1
1858,1
1859,0
1860,1
1861,1
1862,0
1863,1
1864,0
1865,1
1866,1
1867,1
1868,1
1869,1
1870,1
1871,1
1872,1
1873,1
1874,1
1875,1
1876,1
1877,0
1878,0
1879,1
1880,1
1881,1
1882,0
1883,1
1884,1
1885,1
1886,0
1887,1
1888,1
1889,1
1890,1
1891,1
1892,1
1893,0
1894,0
1895,1
1896,0
1897,0
1898,1
1899,1
1900,1
1901,0
1902,0
1903,1
1904,1
1905,1
1906,1
1907,1
1908,1
1909,1
1910,1
1911,1
1912,1
1913,1
1914,0
1915,0
1916,1
1917,1
1918,0
1919,0
1920,1
1921,1
1922,0
1923,1
1924,1
1925,1
1926,1
1927,1
1928,1
1929,1
1930,1
1931,0
1932,1
1933,0
1934,0
1935,0
1936,0
1937,0
1938,1
1939,0
1940,0
1941,1
1942,0
1943,1
1944,0
1945,0
1946,1
1947,1
1948,0
1949,0
1950,0
1951,0
1952,1
1953,1
1954,1
1955,0
1956,1
1957,1
1958,0
1959,1
1960,0
1961,0
1962,1
1963,1
1964,1
1965,1
1966,0
1967,1
1968,1
1969,1
1970,1
1971,1
1972,1
1973,1
1974,1
1975,0
1976,0
1977,1
1978,0
1979,1
1980,1
1981,1
1982,1
1983,0
1984,1
1985,1
1986,1
1987,0
1988,1
1989,0
1990,0
1991,1
1992,1
1993,1
1994,0
1995,0
1996,0
1997,0
1998,0
1999,0
2000,1
2001,1
2002,1
2003,1
2004,0
2005,1
2006,1
2007,1
2008,0
2009,1
2010,1
2011,0
2012,1
2013,0
2014,1
2015,0
2016,0
2017,0
2018,1
2019,0
2020,1
2021,1
2022,1
2023,0
2024,0
2025,1
2026,0
2027,0
2028,1
2029,1
2030,0
2031,0
2032,1
2033,0
2034,0
2035,1
2036,1
2037,0
2038,1
2039,0
2040,1
2041,0
2042,0
2043,0
2044,1
2045,0
2046,0
2047,1
2048,1
2049,0
2050,1
2051,1
2052,0
2053,0
2054,0
2055,0
2056,0
2057,0
2058,1
2059,0
2060,1
2061,1
2062,1
2063,0
2064,1
2065,0
2066,1
2067,1
2068,0
2069,0
2070,0
2071,1
2072,1
2073,1
2074,1
2075,0
2076,0
2077,1
2078,1
2079,0
2080,1
2081,1
2082,1
2083,0
2084,0
2085,1
2086,0
2087,1
2088,0
2089,1
2090,1
2091,0
2092,0
2093,0
2094,0
2095,1
2096,0
2097,1
2098,1
2099,1
2100,0
2101,0
2102,1
2103,1
2104,0
2105,1
2106,1
2107,0
2108,1
2109,0
2110,1
2111,1
2112,1
2113,1
2114,1
2115,1
2116,1
2117,0
2118,1
2119,1
2120,0
2121,1
2122,1
2123,1
2124,1
2125,1
2126,0
2127,1
2128,1
2129,0
2130,0
2131,1
2132,0
2133,1
2134,0
2135,0
2136,1
2137,1
2138,1
2139,1
2140,0
2141,0
2142,1
2143,0
2144,1
2145,0
2146,1
2147,1
2148,1
2149,1
2150,1
2151,1
2152,1
2153,0
2154,1
2155,1
2156,0
2157,1
2158,1
2159,1
2160,1
2161,0
2162,1
2163,0
2164,1
2165,1
2166,0
2167,1
2168,1
2169,1
2170,0
2171,1
2172,0
2173,0
2174,1
2175,0
2176,0
2177,1
2178,0
2179,1
2180,1
2181,1
2182,1
2183,1
2184,0
2185,1
2186,1
2187,1
2188,1
2189,1
2190,0
2191,0
2192,0
2193,1
2194,1
2195,0
2196,1
2197,1
2198,0
2199,0
2200,1
2201,1
2202,1
2203,1
2204,0
2205,1
2206,1
2207,0
2208,0
2209,1
2210,1
2211,1
2212,1
2213,1
2214,0
2215,0
2216,1
2217,0
2218,0
2219,1
2220,1
2221,1
2222,1
2223,1
2224,1
2225,0
2226,0
2227,0
2228,0
2229,0
2230,1
2231,1
2232,1
2233,1
2234,1
2235,1
2236,0
2237,1
2238,0
2239,1
2240,1
2241,0
2242,1
2243,0
2244,0
2245,1
2246,0
2247,1
2248,1
2249,1
2250,1
2251,1
2252,0
2253,0
2254,0
2255,0
2256,1
2257,1
2258,1
2259,1
2260,1
2261,1
2262,0
2263,0
2264,1
2265,0
2266,1
2267,0
2268,1
2269,1
2270,1
2271,1
2272,0
2273,1
2274,0
2275,0
2276,0
2277,1
2278,0
2279,1
2280,0
2281,1
2282,0
2283,1
2284,1
2285,1
2286,0
2287,1
2288,1
2289,0
2290,0
2291,0
2292,1
2293,1
2294,0
2295,1
2296,0
2297,1
2298,1
2299,0
2300,1
2301,0
2302,1
2303,0
2304,0
2305,1
2306,1
2307,1
2308,0
2309,0
2310,0
2311,1
2312,0
2313,1
2314,0
2315,1
2316,1
2317,0
2318,0
2319,0
2320,1
2321,0
2322,0
2323,0
2324,1
2325,0
2326,0
2327,0
2328,1
2329,1
2330,0
2331,0
2332,0
2333,0
2334,1
2335,1
2336,1
2337,0
2338,0
2339,1
2340,1
2341,0
2342,0
2343,1
2344,0
2345,0
2346,0
2347,0
2348,0
2349,0
2350,1
2351,1
2352,0
2353,1
2354,1
2355,0
2356,0
2357,1
2358,1
2359,1
2360,0
2361,1
2362,1
2363,0
2364,0
2365,1
2366,0
2367,1
2368,1
2369,1
2370,1
2371,0
2372,1
2373,1
2374,1
2375,1
2376,1
2377,1
2378,0
2379,0
2380,0
2381,1
2382,1
2383,1
2384,1
2385,0
2386,1
2387,1
2388,1
2389,0
2390,0
2391,0
2392,1
2393,1
2394,0
2395,0
2396,1
2397,0
2398,0
2399,0
2400,0
2401,0
2402,1
2403,1
2404,1
2405,0
2406,1
2407,1
2408,0
2409,1
2410,1
2411,1
2412,0
2413,0
2414,1
2415,1
2416,1
2417,0
2418,0
2419,0
2420,1
2421,0
2422,1
2423,0
2424,1
2425,1
2426,1
2427,1
2428,1
2429,1
2430,0
2431,0
2432,1
2433,1
2434,1
2435,1
2436,1
2437,1
2438,0
2439,0
2440,0
2441,0
2442,0
2443,0
2444,0
2445,1
2446,0
2447,1
2448,1
2449,1
2450,0
2451,0
2452,1
2453,1
2454,0
2455,1
2456,1
2457,0
2458,1
2459,0
2460,1
2461,1
2462,0
2463,1
2464,1
2465,1
2466,1
2467,1
2468,1
2469,1
2470,1
2471,1
2472,0
2473,1
2474,1
2475,0
2476,1
2477,1
2478,1
2479,1
2480,0
2481,0
2482,1
2483,0
2484,0
2485,1
2486,0
2487,0
2488,0
2489,1
2490,1
2491,1
2492,1
2493,0
2494,1
2495,0
2496,1
2497,0
2498,0
2499,1
2500,1
2501,1
2502,0
2503,0
2504,1
2505,1
2506,0
2507,0
2508,1
2509,1
2510,1
2511,1
2512,0
2513,1
2514,1
2515,1
2516,0
2517,1
2518,1
2519,1
2520,1
2521,0
2522,0
2523,1
2524,1
2525,0
2526,1
2527,1
2528,1
2529,1
2530,1
2531,1
2532,0
2533,0
2534,0
2535,0
2536,1
2537,1
2538,0
2539,1
2540,1
2541,0
2542,1
2543,0
2544,1
2545,1
2546,1
2547,1
2548,0
2549,1
2550,0
2551,0
2552,0
2553,0
2554,1
2555,0
2556,1
2557,1
2558,1
2559,0
2560,0
2561,0
2562,1
2563,1
2564,1
2565,1
2566,1
2567,1
2568,1
2569,1
2570,0
2571,0
2572,0
2573,1
2574,1
2575,0
2576,0
2577,1
2578,0
2579,0
2580,1
2581,1
2582,0
2583,0
2584,1
2585,0
2586,0
2587,1
2588,1
2589,1
2590,1
2591,0
2592,1
2593,0
2594,1
2595,1
2596,0
2597,0
2598,0
2599,1
2600,1
2601,1
2602,1
2603,0
2604,1
2605,0
2606,1
2607,1
2608,0
2609,1
2610,1
2611,0
2612,1
2613,0
2614,1
2615,0
2616,0
2617,1
2618,1
2619,0
2620,0
2621,0
2622,1
2623,0
2624,0
2625,1
2626,1
2627,0
2628,0
2629,1
2630,1
2631,1
2632,1
2633,0
2634,1
2635,0
2636,1
2637,1
2638,0
2639,1
2640,1
2641,0
2642,1
2643,0
2644,0
2645,1
2646,1
2647,0
2648,1
2649,0
2650,0
2651,0
2652,1
2653,1
2654,1
2655,1
2656,0
2657,1
2658,0
2659,1
2660,1
2661,1
2662,1
2663,1
2664,0
2665,0
2666,1
2667,1
2668,0
2669,1
2670,0
2671,1
2672,0
2673,1
2674,1
2675,0
2676,1
2677,0
2678,1
2679,0
2680,1
2681,1
2682,1
2683,0
2684,0
2685,0
2686,1
2687,1
2688,0
2689,1
2690,1
2691,1
2692,1
2693,1
2694,0
2695,1
2696,1
2697,0
2698,1
2699,1
2700,1
2701,0
2702,1
2703,0
2704,1
2705,1
2706,1
2707,1
2708,1
2709,0
2710,0
2711,0
2712,1
2713,1
2714,1
2715,1
2716,1
2717,1
2718,1
2719,1
2720,1
2721,0
2722,0
2723,0
2724,1
2725,0
2726,1
2727,0
2728,1
2729,0
2730,1
2731,0
2732,1
2733,1
2734,0
2735,1
2736,1
2737,0
2738,0
2739,0
2740,1
2741,1
2742,0
2743,1
2744,0
2745,1
2746,0
2747,0
2748,0
2749,1
2750,0
2751,1
2752,1
2753,0
2754,1
2755,1
2756,0
2757,1
2758,1
2759,1
2760,0
2761,1
2762,1
2763,1
2764,1
2765,1
2766,1
2767,1
2768,1
2769,1
2770,1
2771,1
2772,1
2773,1
2774,0
2775,0
2776,1
2777,1
2778,1
2779,1
2780,1
2781,0
2782,1
2783,0
2784,1
2785,1
2786,1
2787,0
2788,0
2789,1
2790,1
2791,1
2792,1
2793,1
2794,1
2795,1
2796,1
2797,1
2798,1
2799,1
2800,0
2801,1
2802,1
2803,0
2804,1
2805,1
2806,1
2807,1
2808,1
2809,0
2810,0
2811,1
2812,1
2813,0
2814,1
2815,0
2816,1
2817,1
2818,1
2819,0
2820,0
2821,1
2822,0
2823,1
2824,1
2825,1
2826,1
2827,0
2828,1
2829,0
2830,1
2831,1
2832,1
2833,1
2834,1
2835,1
2836,0
2837,1
2838,1
2839,0
2840,1
2841,1
2842,1
2843,1
2844,1
2845,1
2846,0
2847,0
2848,0
2849,1
2850,1
2851,0
2852,1
2853,0
2854,1
2855,0
2856,1
2857,1
2858,0
2859,0
2860,0
2861,0
2862,1
2863,0
2864,0
2865,0
2866,0
2867,1
2868,0
2869,1
2870,0
2871,1
2872,1
2873,1
2874,0
2875,1
2876,1
2877,0
2878,1
2879,1
2880,1
2881,1
2882,0
2883,1
2884,1
2885,1
2886,0
2887,0
2888,0
2889,0
2890,1
2891,0
2892,0
2893,1
2894,1
2895,0
2896,0
2897,0
2898,1
2899,0
2900,0
2901,0
2902,1
2903,1
2904,0
2905,1
2906,0
2907,1
2908,1
2909,0
2910,0
2911,1
2912,0
2913,0
2914,0
2915,1
2916,0
2917,0
2918,0
2919,0
2920,0
2921,1
2922,0
2923,1
2924,0
2925,0
2926,0
2927,1
2928,1
2929,0
2930,1
2931,0
2932,0
2933,1
2934,0
2935,0
2936,1
2937,0
2938,0
2939,0
2940,1
2941,0
2942,0
2943,1
2944,0
2945,0
2946,0
2947,1
2948,0
2949,1
2950,0
2951,1
2952,1
2953,0
2954,1
2955,1
2956,0
2957,1
2958,0
2959,1
2960,1
2961,0
2962,1
2963,1
2964,1
2965,0
2966,1
2967,0
2968,1
2969,1
2970,1
2971,1
2972,0
2973,1
2974,0
2975,1
2976,1
2977,0
2978,1
2979,1
2980,0
2981,1
2982,0
2983,1
2984,1
2985,1
2986,1
2987,1
2988,0
2989,1
2990,1
2991,1
2992,1
2993,1
2994,0
2995,1
2996,0
2997,0
